SRC	DST	PRICE	SRC_LAT	SRC_LNG	DST_LAT	DST_LNG	distance
Frankfurt	Cairo	213	50.0999768261	8.67501542017	30.121944	31.405556	2919
Frankfurt	Calgary	2619	50.0999768261	8.67501542017	51.113888	-114.020278	7521
Frankfurt	Campinas	676	50.0999768261	8.67501542017	-23.0075	-47.134444	9797
Frankfurt	Casablanca	882	50.0999768261	8.67501542017	33.367467	-7.589967	2286
Frankfurt	Catania	110	50.0999768261	8.67501542017	37.466781	15.0664	1493
Frankfurt	Chania	258	50.0999768261	8.67501542017	35.531747	24.149678	2043
Frankfurt	Cologne	193	50.0999768261	8.67501542017	50.865917	7.142744	137
Frankfurt	Colombo	382	50.0999768261	8.67501542017	7.180756	79.884117	8055
Frankfurt	Copenhagen	115	50.0999768261	8.67501542017	55.617917	12.655972	668
Frankfurt	Dalaman	76	50.0999768261	8.67501542017	36.713056	28.7925	2189
Frankfurt	Dallas-Fort Worth	2004	50.0999768261	8.67501542017	32.896828	-97.037997	8255
Frankfurt	Dar Es Salaam	745	50.0999768261	8.67501542017	-6.878111	39.202625	6981
Frankfurt	Delhi	365	50.0999768261	8.67501542017	28.5665	77.103088	6108
Frankfurt	Denver	2358	50.0999768261	8.67501542017	39.861656	-104.673178	8084
Frankfurt	Detroit	2618	50.0999768261	8.67501542017	42.212444	-83.353389	6677
Frankfurt	Dresden	50	50.0999768261	8.67501542017	51.132767	13.767161	376
Frankfurt	Dublin	90	50.0999768261	8.67501542017	53.421333	-6.270075	1089
Frankfurt	Dubrovnik	189	50.0999768261	8.67501542017	42.561353	18.268244	1113
Frankfurt	Duesseldorf	219	50.0999768261	8.67501542017	51.289453	6.766775	188
Frankfurt	East Midlands	252	50.0999768261	8.67501542017	52.831111	-1.328056	755
Frankfurt	Edinburgh	138	50.0999768261	8.67501542017	55.95	-3.3725	1032
Frankfurt	El Aroui	139	50.0999768261	8.67501542017	34.9888	-3.02821	1928
Frankfurt	Enfidha	90	50.0999768261	8.67501542017	36.075833	10.438611	1564
Frankfurt	Erbil	301	50.0999768261	8.67501542017	36.237611	43.963158	3206
Frankfurt	Erzurum	184	50.0999768261	8.67501542017	39.956501	41.170166	2761
Frankfurt	Faro	148	50.0999768261	8.67501542017	37.014425	-7.965911	1968
Frankfurt	Fes	302	50.0999768261	8.67501542017	33.927261	-4.977958	2113
Frankfurt	Fort Lauderdale	2244	50.0999768261	8.67501542017	26.072583	-80.15275	7731
Frankfurt	Fort Myers	2710	50.0999768261	8.67501542017	26.536167	-81.755167	7803
Frankfurt	Friedrichshafen	60	50.0999768261	8.67501542017	47.671317	9.511486	276
Frankfurt	Fuerteventura	89	50.0999768261	8.67501542017	28.452717	-13.863761	3064
Frankfurt	Gaziantep	159	50.0999768261	8.67501542017	36.947183	37.478683	2716
Frankfurt	Gdansk	122	50.0999768261	8.67501542017	54.377569	18.466222	817
Frankfurt	Genoa	578	50.0999768261	8.67501542017	44.413333	8.8375	632
Frankfurt	Gerona	559	50.0999768261	8.67501542017	41.900969	2.760547	1018
Frankfurt	Gothenborg	143	50.0999768261	8.67501542017	57.662836	12.279819	872
Frankfurt	Gran Canaria	117	50.0999768261	8.67501542017	27.931886	-15.386586	3193
Frankfurt	Granada	124	50.0999768261	8.67501542017	37.188731	-3.777356	1744
Frankfurt	Graz	206	50.0999768261	8.67501542017	46.991067	15.439628	605
Frankfurt	Guangzhou	537	50.0999768261	8.67501542017	23.392436	113.298786	9004
Frankfurt	Halifax	2312	50.0999768261	8.67501542017	44.880833	-63.50861	5236
Frankfurt	Hamburg	66	50.0999768261	8.67501542017	53.630389	9.988228	402
Frankfurt	Hannover	62	50.0999768261	8.67501542017	52.461056	9.685078	271
Frankfurt	Hanoi	444	50.0999768261	8.67501542017	21.221192	105.807178	8696
Frankfurt	Havana	322	50.0999768261	8.67501542017	22.989153	-82.409086	8138
Frankfurt	Helsinki	278	50.0999768261	8.67501542017	60.317222	24.963333	1526
Frankfurt	Heraklion	121	50.0999768261	8.67501542017	35.339719	25.180297	2112
Frankfurt	Ho Chi Minh City	467	50.0999768261	8.67501542017	10.818797	106.651856	9640
Frankfurt	Houston	2526	50.0999768261	8.67501542017	29.984433	-95.341442	8400
Frankfurt	Hurghada	194	50.0999768261	8.67501542017	27.178317	33.799436	3320
Frankfurt	Ibiza	116	50.0999768261	8.67501542017	38.872858	1.373117	1373
Frankfurt	Istanbul	125	50.0999768261	8.67501542017	40.9377375	29.0619125	1876
Frankfurt	Izmir	107	50.0999768261	8.67501542017	38.292392	27.156953	1962
Frankfurt	Jackson	2509	50.0999768261	8.67501542017	32.311167	-90.075889	7876
Frankfurt	Jerez	120	50.0999768261	8.67501542017	36.744622	-6.060111	1894
Frankfurt	Kathmandu	506	50.0999768261	8.67501542017	27.696583	85.3591	6759
Frankfurt	Kaunas	432	50.0999768261	8.67501542017	54.963919	24.084778	1170
Frankfurt	Keflavik	722	50.0999768261	8.67501542017	63.985	-22.605556	2398
Frankfurt	Kerkyra/corfu	280	50.0999768261	8.67501542017	39.601944	19.911667	1461
Frankfurt	Kiev	135	50.0999768261	8.67501542017	50.401694	30.449697	1542
Frankfurt	Kolkata	407	50.0999768261	8.67501542017	22.654739	88.446722	7376
Frankfurt	Kona	3545	50.0999768261	8.67501542017	19.738767	-156.045631	12097
Frankfurt	Kos	289	50.0999768261	8.67501542017	36.793335	27.091667	2085
Frankfurt	Krakow	122	50.0999768261	8.67501542017	50.077731	19.784836	791
Frankfurt	Laage	176	50.0999768261	8.67501542017	53.918167	12.278333	490
Frankfurt	Lamezia	324	50.0999768261	8.67501542017	38.905394	16.242269	1379
Frankfurt	Larnaca	159	50.0999768261	8.67501542017	34.875117	33.62485	2631
Frankfurt	Las Palmas	166	50.0999768261	8.67501542017	28.945464	-13.605225	3004
Frankfurt	Las Vegas	2314	50.0999768261	8.67501542017	36.080056	-115.15225	8957
Frankfurt	Leipzig	83	50.0999768261	8.67501542017	51.432447	12.241633	291
Frankfurt	Lima	1869	50.0999768261	8.67501542017	-12.021889	-77.114319	10726
Frankfurt	Lisbon	147	50.0999768261	8.67501542017	38.781311	-9.135919	1883
Frankfurt	London	69	50.0999768261	8.67501542017	51.503958499999996	-0.09034725000000002	634
Frankfurt	Los Angeles	2116	50.0999768261	8.67501542017	33.942536	-118.408075	9315
Frankfurt	Luanda	822	50.0999768261	8.67501542017	-8.858375	13.231178	6566
Frankfurt	Lyon	109	50.0999768261	8.67501542017	45.726387	5.090833	554
Frankfurt	Madras	382	50.0999768261	8.67501542017	12.994414	80.180517	7582
Frankfurt	Madrid	95	50.0999768261	8.67501542017	40.493556	-3.566764	1429
Frankfurt	Malaga	70	50.0999768261	8.67501542017	36.6749	-4.499106	1826
Frankfurt	Male	399	50.0999768261	8.67501542017	4.191833	73.529128	7874
Frankfurt	Malta	140	50.0999768261	8.67501542017	35.857497	14.4775	1650
Frankfurt	Manchester	134	50.0999768261	8.67501542017	53.353744	-2.27495	834
Frankfurt	Marrakech	122	50.0999768261	8.67501542017	31.606886	-8.0363	2476
Frankfurt	Melbourne	615	50.0999768261	8.67501542017	-37.673333	144.843333	16293
Frankfurt	Memmingen	220	50.0999768261	8.67501542017	47.988758	10.2395	260
Frankfurt	Menorca	126	50.0999768261	8.67501542017	39.862597	4.218647	1189
Frankfurt	Milan	183	50.0999768261	8.67501542017	45.445103	9.276739	519
Frankfurt	Milano	72	50.0999768261	8.67501542017	45.630606	8.728111	496
Frankfurt	Montpellier	296	50.0999768261	8.67501542017	43.576194	3.963014	808
Frankfurt	Moscow	140	50.0999768261	8.67501542017	55.59534875000001	37.622074250000004	2019
Frankfurt	Mumbai	399	50.0999768261	8.67501542017	19.088686	72.867919	6558
Frankfurt	Munich	60	50.0999768261	8.67501542017	48.353783	11.786086	297
Frankfurt	Munster	86	50.0999768261	8.67501542017	52.134642	7.684831	236
Frankfurt	Mykonos	241	50.0999768261	8.67501542017	37.435128	25.348103	1933
Frankfurt	Naples	227	50.0999768261	8.67501542017	40.886033	14.290781	1112
Frankfurt	Nea Anghialos	177	50.0999768261	8.67501542017	39.219619	22.794339	1639
Frankfurt	New York	359	50.0999768261	8.67501542017	40.708498	-73.8257665	6187
Frankfurt	Newark	830	50.0999768261	8.67501542017	40.6925	-74.168667	6210
Frankfurt	Newcastle	314	50.0999768261	8.67501542017	55.0375	-1.691667	888
Frankfurt	Nice	118	50.0999768261	8.67501542017	43.658411	7.215872	724
Frankfurt	Novosibirsk	241	50.0999768261	8.67501542017	55.012622	82.650656	4790
Frankfurt	Nuernberg	82	50.0999768261	8.67501542017	49.4987	11.066897	184
Frankfurt	Odessa	174	50.0999768261	8.67501542017	46.426767	30.676464	1671
Frankfurt	Osaka	509	50.0999768261	8.67501542017	34.4347222	135.244167	9244
Frankfurt	Oslo	73	50.0999768261	8.67501542017	60.193917	11.100361	1132
Frankfurt	Palma de Mallorca	104	50.0999768261	8.67501542017	39.55361	2.727778	1261
Frankfurt	Pamplona	106	50.0999768261	8.67501542017	42.770039	-1.646331	1133
Frankfurt	Paris	40	50.0999768261	8.67501542017	48.8690285	2.454722	469
Frankfurt	Patras	93	50.0999768261	8.67501542017	38.151111	21.425556	1667
Frankfurt	Perth	676	50.0999768261	8.67501542017	-31.940278	115.966944	13844
Frankfurt	Pescara	560	50.0999768261	8.67501542017	42.431656	14.181067	950
Frankfurt	Philadelphia	2273	50.0999768261	8.67501542017	39.871944	-75.241139	6339
Frankfurt	Phoenix	2292	50.0999768261	8.67501542017	33.434278	-112.011583	9045
Frankfurt	Pisa	127	50.0999768261	8.67501542017	43.683917	10.39275	724
Frankfurt	Plaisance	8225	50.0999768261	8.67501542017	-20.430235	57.6836	9193
Frankfurt	Podgorica	207	50.0999768261	8.67501542017	42.359392	19.251894	1181
Frankfurt	Porto	125	50.0999768261	8.67501542017	41.248055	-8.681389	1661
Frankfurt	Poznan	270	50.0999768261	8.67501542017	52.421031	16.826325	622
Frankfurt	Prague	524	50.0999768261	8.67501542017	50.100833	14.26	398
Frankfurt	Puerto Plata	3022	50.0999768261	8.67501542017	19.7579	-70.570033	7574
Frankfurt	Pula	152	50.0999768261	8.67501542017	44.893533	13.922192	699
Frankfurt	Punta Cana	927	50.0999768261	8.67501542017	18.567367	-68.363431	7514
Frankfurt	Recife	555	50.0999768261	8.67501542017	-8.126794	-34.923039	7714
Frankfurt	Rennes	688	50.0999768261	8.67501542017	48.069508	-1.734794	789
Frankfurt	Rhodos	127	50.0999768261	8.67501542017	36.405419	28.086192	2174
Frankfurt	Riga	87	50.0999768261	8.67501542017	56.923611	23.971111	1258
Frankfurt	Rijeka	2476	50.0999768261	8.67501542017	45.216889	14.570267	698
Frankfurt	Rome	135	50.0999768261	8.67501542017	41.804475	12.250797	962
Frankfurt	Rygge	873	50.0999768261	8.67501542017	59.378933	10.785389	1039
Frankfurt	San Francisco	2318	50.0999768261	8.67501542017	37.618972	-122.374889	9141
Frankfurt	San Sebastian	78	50.0999768261	8.67501542017	43.356519	-1.790611	1092
Frankfurt	Santander	125	50.0999768261	8.67501542017	43.427064	-3.820006	1203
Frankfurt	Santiago	107	50.0999768261	8.67501542017	4.751678999999999	-39.6004735	6748
Frankfurt	Santo Domingo	2116	50.0999768261	8.67501542017	18.429664	-69.668925	7619
Frankfurt	Sao Paulo	676	50.0999768261	8.67501542017	-23.432075	-46.469511	9802
Frankfurt	Seoul	2119	50.0999768261	8.67501542017	37.469075	126.450517	8527
Frankfurt	Sevilla	128	50.0999768261	8.67501542017	37.418	-5.893106	1824
Frankfurt	Shanghai	1018	50.0999768261	8.67501542017	31.143378	121.805214	8841
Frankfurt	Shenyang	2611	50.0999768261	8.67501542017	41.3824	123.2901	8016
Frankfurt	Singapore	382	50.0999768261	8.67501542017	1.350189	103.994433	10264
Frankfurt	Sofia	119	50.0999768261	8.67501542017	42.695194	23.406167	1392
Frankfurt	Southampton	910	50.0999768261	8.67501542017	50.950261	-1.356803	714
Frankfurt	Split	528	50.0999768261	8.67501542017	43.538944	16.297964	930
Frankfurt	St. Petersburg	143	50.0999768261	8.67501542017	59.800292	30.262503	1735
Frankfurt	Stockholm	64	50.0999768261	8.67501542017	59.55275333333333	17.926290666666663	1203
Frankfurt	Stuttgart	95	50.0999768261	8.67501542017	48.689878	9.221964	161
Frankfurt	Sydney	813	50.0999768261	8.67501542017	-33.946111	151.177222	16476
Frankfurt	Tallinn-ulemiste International	112	50.0999768261	8.67501542017	59.413317	24.832844	1457
Frankfurt	Tampere	93	50.0999768261	8.67501542017	61.414147	23.604392	1558
Frankfurt	Tanger	145	50.0999768261	8.67501542017	35.726917	-5.916889	1982
Frankfurt	Tel-aviv	1015	50.0999768261	8.67501542017	32.011389	34.886667	2948
Frankfurt	Tenerife	117	50.0999768261	8.67501542017	28.263564	-16.4570125	3220
Frankfurt	Thessaloniki	162	50.0999768261	8.67501542017	40.519725	22.97095	1538
Frankfurt	Thira	376	50.0999768261	8.67501542017	36.399169	25.479333	2032
Frankfurt	Tirana	836	50.0999768261	8.67501542017	41.414742	19.720561	1287
Frankfurt	Toronto	618	50.0999768261	8.67501542017	43.660648333333334	-79.55242633333334	6339
Frankfurt	Trabzon	181	50.0999768261	8.67501542017	40.995108	39.789728	2600
Frankfurt	Trapani	532	50.0999768261	8.67501542017	37.911403	12.487961	1387
Frankfurt	Tromso	749	50.0999768261	8.67501542017	69.683333	18.918919	2242
Frankfurt	Ufa	312	50.0999768261	8.67501542017	54.557511	55.874417	3181
Frankfurt	Valencia	203	50.0999768261	8.67501542017	39.489314	-0.481625	1380
Frankfurt	Valladolid	118	50.0999768261	8.67501542017	41.706111	-4.851944	1397
Frankfurt	Van	173	50.0999768261	8.67501542017	38.468219	43.3323	3009
Frankfurt	Vancouver	2619	50.0999768261	8.67501542017	49.193889	-123.184444	8054
Frankfurt	Varna	153	50.0999768261	8.67501542017	43.232072	27.825106	1641
Frankfurt	Venice	278	50.0999768261	8.67501542017	45.505278	12.351944	579
Frankfurt	Villafranca	64	50.0999768261	8.67501542017	45.395706	10.888533	548
Frankfurt	Vilnius	96	50.0999768261	8.67501542017	54.634133	25.285767	1230
Frankfurt	Warsaw	89	50.0999768261	8.67501542017	52.16575	20.967122	886
Frankfurt	Washington	2219	50.0999768261	8.67501542017	38.944533	-77.455811	6550
Frankfurt	Yekaterinburg	233	50.0999768261	8.67501542017	56.743108	60.802728	3441
Frankfurt	Zadar	225	50.0999768261	8.67501542017	44.108269	15.346697	834
Frankfurt	Zurich	89	50.0999768261	8.67501542017	47.464722	8.549167	292
Geneva	Aberdeen	580	46.2100075471	6.14002803409	57.201944	-2.197778	1347
Geneva	Alexandroupolis	176	46.2100075471	6.14002803409	40.855869	25.956264	1698
Geneva	Alicante	196	46.2100075471	6.14002803409	38.282169	-0.558156	1038
Geneva	Amsterdam	48	46.2100075471	6.14002803409	52.308613	4.763889	684
Geneva	Anchorage	2649	46.2100075471	6.14002803409	61.174361	-149.996361	7878
Geneva	Athens	146	46.2100075471	6.14002803409	37.936358	23.944467	1726
Geneva	Bangkok	462	46.2100075471	6.14002803409	13.681108	100.747283	9256
Geneva	Barcelona	89	46.2100075471	6.14002803409	41.297078	2.078464	635
Geneva	Beijing	375	46.2100075471	6.14002803409	40.080111	116.584556	8195
Geneva	Beirut	568	46.2100075471	6.14002803409	33.820931	35.488389	2828
Geneva	Belfast	204	46.2100075471	6.14002803409	54.618056	-5.8725	1260
Geneva	Berlin	88	46.2100075471	6.14002803409	52.499790999999995	13.365974000000001	872
Geneva	Bilbao	400	46.2100075471	6.14002803409	43.301097	-2.910608	783
Geneva	Birmingham	166	46.2100075471	6.14002803409	52.453856	-1.748028	897
Geneva	Bordeaux	93	46.2100075471	6.14002803409	44.828335	-0.715556	555
Geneva	Bristol	38	46.2100075471	6.14002803409	51.382669	-2.719089	865
Geneva	Brussels	29	46.2100075471	6.14002803409	50.901389	4.484444	535
Geneva	Bucharest	46	46.2100075471	6.14002803409	44.572161	26.102178	1564
Geneva	Budapest	17	46.2100075471	6.14002803409	47.436933	19.255592	1005
Geneva	Cagliari	177	46.2100075471	6.14002803409	39.251469	9.054283	808
Geneva	Cairo	289	46.2100075471	6.14002803409	30.121944	31.405556	2818
Geneva	Chania	156	46.2100075471	6.14002803409	35.531747	24.149678	1915
Geneva	Copenhagen	116	46.2100075471	6.14002803409	55.617917	12.655972	1139
Geneva	Dublin	82	46.2100075471	6.14002803409	53.421333	-6.270075	1194
Geneva	Duesseldorf	226	46.2100075471	6.14002803409	51.289453	6.766775	566
Geneva	East Midlands	154	46.2100075471	6.14002803409	52.831111	-1.328056	910
Geneva	Edinburgh	58	46.2100075471	6.14002803409	55.95	-3.3725	1267
Geneva	Faro	174	46.2100075471	6.14002803409	37.014425	-7.965911	1550
Geneva	Georgetown	2052	46.2100075471	6.14002803409	19.292778	-81.35775	8280
Geneva	Glasgow	174	46.2100075471	6.14002803409	55.871944	-4.433056	1300
Geneva	Gothenborg	615	46.2100075471	6.14002803409	57.662836	12.279819	1339
Geneva	Gran Canaria	417	46.2100075471	6.14002803409	27.931886	-15.386586	2769
Geneva	Guangzhou	432	46.2100075471	6.14002803409	23.392436	113.298786	9368
Geneva	Guernsey	293	46.2100075471	6.14002803409	49.434956	-2.601969	743
Geneva	Hamburg	666	46.2100075471	6.14002803409	53.630389	9.988228	869
Geneva	Helsinki	787	46.2100075471	6.14002803409	60.317222	24.963333	1990
Geneva	Heraklion	183	46.2100075471	6.14002803409	35.339719	25.180297	1997
Geneva	Hyderabad	828	46.2100075471	6.14002803409	17.453117	78.467586	7263
Geneva	Jeddah	376	46.2100075471	6.14002803409	21.679564	39.156536	4034
Geneva	Johannesburg	409	46.2100075471	6.14002803409	-26.139166	28.246	8342
Geneva	Kerkyra/corfu	244	46.2100075471	6.14002803409	39.601944	19.911667	1337
Geneva	Kuala Lumpur	821	46.2100075471	6.14002803409	2.745578	101.709917	10208
Geneva	Larnaca	193	46.2100075471	6.14002803409	34.875117	33.62485	2621
Geneva	Las Palmas	579	46.2100075471	6.14002803409	28.945464	-13.605225	2574
Geneva	Lille	88	46.2100075471	6.14002803409	50.561942	3.089444	533
Geneva	Lisbon	95	46.2100075471	6.14002803409	38.781311	-9.135919	1495
Geneva	Liverpool	50	46.2100075471	6.14002803409	53.333611	-2.849722	1019
Geneva	London	46	46.2100075471	6.14002803409	51.55333342857142	-0.16226185714285712	750
Geneva	Los Angeles	2388	46.2100075471	6.14002803409	33.942536	-118.408075	9507
Geneva	Madrid	34	46.2100075471	6.14002803409	40.493556	-3.566764	1008
Geneva	Malaga	94	46.2100075471	6.14002803409	36.6749	-4.499106	1378
Geneva	Manchester	41	46.2100075471	6.14002803409	53.353744	-2.27495	995
Geneva	Marseille	159	46.2100075471	6.14002803409	43.435555	5.213611	316
Geneva	Melbourne	1161	46.2100075471	6.14002803409	-37.673333	144.843333	16502
Geneva	Menorca	774	46.2100075471	6.14002803409	39.862597	4.218647	722
Geneva	Miami	1654	46.2100075471	6.14002803409	25.79325	-80.290556	7704
Geneva	Moscow	662	46.2100075471	6.14002803409	55.972642	37.414589	2409
Geneva	Munich	517	46.2100075471	6.14002803409	48.353783	11.786086	487
Geneva	Nantes	96	46.2100075471	6.14002803409	47.153189	-1.610725	599
Geneva	Naples	174	46.2100075471	6.14002803409	40.886033	14.290781	882
Geneva	Newcastle	387	46.2100075471	6.14002803409	55.0375	-1.691667	1124
Geneva	Newquai	238	46.2100075471	6.14002803409	50.440558	-4.995408	946
Geneva	Nice	39	46.2100075471	6.14002803409	43.658411	7.215872	295
Geneva	Palma de Mallorca	119	46.2100075471	6.14002803409	39.55361	2.727778	789
Geneva	Panama City	2946	46.2100075471	6.14002803409	9.071364	-79.383453	8931
Geneva	Paris	37	46.2100075471	6.14002803409	48.8690285	2.454722	404
Geneva	Phuket	648	46.2100075471	6.14002803409	8.1132	98.316872	9517
Geneva	Plaisance	580	46.2100075471	6.14002803409	-20.430235	57.6836	9034
Geneva	Porto	94	46.2100075471	6.14002803409	41.248055	-8.681389	1308
Geneva	Riga	133	46.2100075471	6.14002803409	56.923611	23.971111	1703
Geneva	Rochester	2555	46.2100075471	6.14002803409	43.118866	-77.672389	6309
Geneva	Rome	77	46.2100075471	6.14002803409	41.804475	12.250797	691
Geneva	Salt Lake City	2450	46.2100075471	6.14002803409	40.788389	-111.977772	8558
Geneva	Santiago	118	46.2100075471	6.14002803409	42.896333	-8.415144	1207
Geneva	Seattle	2566	46.2100075471	6.14002803409	47.449	-122.309306	8452
Geneva	Seoul	866	46.2100075471	6.14002803409	37.469075	126.450517	8965
Geneva	Sharm El Sheikh	322	46.2100075471	6.14002803409	27.977222	34.394722	3191
Geneva	Singapore	482	46.2100075471	6.14002803409	1.350189	103.994433	10495
Geneva	Southend	298	46.2100075471	6.14002803409	51.571389	0.695556	715
Geneva	Split	543	46.2100075471	6.14002803409	43.538944	16.297964	852
Geneva	Stockholm	85	46.2100075471	6.14002803409	59.651944	17.918611	1683
Geneva	Tel-aviv	75	46.2100075471	6.14002803409	32.011389	34.886667	2913
Geneva	Tenerife	417	46.2100075471	6.14002803409	28.263564	-16.4570125	2804
Geneva	Thessaloniki	184	46.2100075471	6.14002803409	40.519725	22.97095	1495
Geneva	Thira	260	46.2100075471	6.14002803409	36.399169	25.479333	1939
Geneva	Toulouse	91	46.2100075471	6.14002803409	43.629075	1.363819	472
Geneva	Valencia	322	46.2100075471	6.14002803409	39.489314	-0.481625	920
Geneva	Venice	84	46.2100075471	6.14002803409	45.505278	12.351944	486
Geneva	Vienna	775	46.2100075471	6.14002803409	48.110278	16.569722	815
Geneva	Vigo	887	46.2100075471	6.14002803409	42.2318	-8.626775	1254
Geneva	Vilnius	308	46.2100075471	6.14002803409	54.634133	25.285767	1638
Geneva	Zadar	582	46.2100075471	6.14002803409	44.108269	15.346697	757
Geneva	Zurich	240	46.2100075471	6.14002803409	47.464722	8.549167	230
Helsinki	Alicante	264	60.175563374	24.9341263415	38.282169	-0.558156	3016
Helsinki	Almeria	198	60.175563374	24.9341263415	36.843936	-2.370097	3232
Helsinki	Amsterdam	87	60.175563374	24.9341263415	52.308613	4.763889	1511
Helsinki	Antalya	193	60.175563374	24.9341263415	36.898731	30.800461	2619
Helsinki	Athens	274	60.175563374	24.9341263415	37.936358	23.944467	2472
Helsinki	Aviles	211	60.175563374	24.9341263415	43.563567	-6.034622	2769
Helsinki	Bangkok	805	60.175563374	24.9341263415	13.681108	100.747283	7902
Helsinki	Barcelona	119	60.175563374	24.9341263415	41.297078	2.078464	2614
Helsinki	Bari	273	60.175563374	24.9341263415	41.138856	16.760594	2188
Helsinki	Berlin	100	60.175563374	24.9341263415	52.559686	13.287711	1105
Helsinki	Bilbao	174	60.175563374	24.9341263415	43.301097	-2.910608	2643
Helsinki	Birmingham	198	60.175563374	24.9341263415	52.453856	-1.748028	1837
Helsinki	Bourgas	417	60.175563374	24.9341263415	42.569583	27.515236	1964
Helsinki	Bucharest	199	60.175563374	24.9341263415	44.572161	26.102178	1735
Helsinki	Budapest	713	60.175563374	24.9341263415	47.436933	19.255592	1462
Helsinki	Cagliari	199	60.175563374	24.9341263415	39.251469	9.054283	2574
Helsinki	Catania	246	60.175563374	24.9341263415	37.466781	15.0664	2618
Helsinki	Copenhagen	136	60.175563374	24.9341263415	55.617917	12.655972	882
Helsinki	Dublin	72	60.175563374	24.9341263415	53.421333	-6.270075	2018
Helsinki	Dubrovnik	190	60.175563374	24.9341263415	42.561353	18.268244	2008
Helsinki	Faro	226	60.175563374	24.9341263415	37.014425	-7.965911	3462
Helsinki	Frankfurt	320	60.175563374	24.9341263415	50.026421	8.543125	1527
Helsinki	Geneva	878	60.175563374	24.9341263415	46.238064	6.10895	1977
Helsinki	Gothenborg	130	60.175563374	24.9341263415	57.662836	12.279819	776
Helsinki	Gran Canaria	255	60.175563374	24.9341263415	27.931886	-15.386586	4683
Helsinki	Granada	206	60.175563374	24.9341263415	37.188731	-3.777356	3258
Helsinki	Hamburg	658	60.175563374	24.9341263415	53.630389	9.988228	1158
Helsinki	Hanoi	457	60.175563374	24.9341263415	21.221192	105.807178	7467
Helsinki	Heraklion	361	60.175563374	24.9341263415	35.339719	25.180297	2759
Helsinki	Hong Kong	1333	60.175563374	24.9341263415	22.308919	113.914603	7809
Helsinki	Ibiza	193	60.175563374	24.9341263415	38.872858	1.373117	2880
Helsinki	Istanbul	119	60.175563374	24.9341263415	40.976922	28.814606	2150
Helsinki	Kiev	97	60.175563374	24.9341263415	50.345	30.894722	1154
Helsinki	Krakow	86	60.175563374	24.9341263415	50.077731	19.784836	1167
Helsinki	Kruunupyy	52	60.175563374	24.9341263415	63.721172	23.143131	404
Helsinki	La Coruna	198	60.175563374	24.9341263415	43.302061	-8.377256	2908
Helsinki	Larnaca	908	60.175563374	24.9341263415	34.875117	33.62485	2880
Helsinki	Lima	1392	60.175563374	24.9341263415	-12.021889	-77.114319	11823
Helsinki	Lisbon	233	60.175563374	24.9341263415	38.781311	-9.135919	3352
Helsinki	Ljubliana	168	60.175563374	24.9341263415	46.223686	14.457611	1695
Helsinki	London	84	60.175563374	24.9341263415	51.49701399999999	-0.21951400000000001	1825
Helsinki	Los Angeles	687	60.175563374	24.9341263415	33.942536	-118.408075	9020
Helsinki	Lyon	1057	60.175563374	24.9341263415	45.726387	5.090833	2067
Helsinki	Madrid	183	60.175563374	24.9341263415	40.493556	-3.566764	2933
Helsinki	Malaga	219	60.175563374	24.9341263415	36.6749	-4.499106	3339
Helsinki	Manchester	142	60.175563374	24.9341263415	53.353744	-2.27495	1805
Helsinki	Mariehamn	35	60.175563374	24.9341263415	60.122203	19.898156	278
Helsinki	Marrakech	202	60.175563374	24.9341263415	31.606886	-8.0363	3989
Helsinki	Marseille	190	60.175563374	24.9341263415	43.435555	5.213611	2282
Helsinki	Menorca	206	60.175563374	24.9341263415	39.862597	4.218647	2673
Helsinki	Mexico City	1158	60.175563374	24.9341263415	19.436303	-99.072097	9833
Helsinki	Miami	1018	60.175563374	24.9341263415	25.79325	-80.290556	8327
Helsinki	Milan	494	60.175563374	24.9341263415	45.445103	9.276739	1934
Helsinki	Milano	127	60.175563374	24.9341263415	45.630606	8.728111	1935
Helsinki	Montpellier	925	60.175563374	24.9341263415	43.576194	3.963014	2317
Helsinki	Moscow	156	60.175563374	24.9341263415	55.972642	37.414589	867
Helsinki	Munich	297	60.175563374	24.9341263415	48.353783	11.786086	1560
Helsinki	Naples	271	60.175563374	24.9341263415	40.886033	14.290781	2264
Helsinki	Nice	235	60.175563374	24.9341263415	43.658411	7.215872	2185
Helsinki	Oslo	34	60.175563374	24.9341263415	60.193917	11.100361	762
Helsinki	Oulu	50	60.175563374	24.9341263415	64.930061	25.354564	528
Helsinki	Palermo	364	60.175563374	24.9341263415	38.175958	13.091019	2582
Helsinki	Palma de Mallorca	185	60.175563374	24.9341263415	39.55361	2.727778	2760
Helsinki	Paris	76	60.175563374	24.9341263415	48.8690285	2.454722	1901
Helsinki	Pisa	735	60.175563374	24.9341263415	43.683917	10.39275	2075
Helsinki	Portland	1259	60.175563374	24.9341263415	45.588722	-122.5975	7886
Helsinki	Porto	280	60.175563374	24.9341263415	41.248055	-8.681389	3105
Helsinki	Prague	67	60.175563374	24.9341263415	50.100833	14.26	1305
Helsinki	Rhodos	207	60.175563374	24.9341263415	36.405419	28.086192	2651
Helsinki	Riga	437	60.175563374	24.9341263415	56.923611	23.971111	365
Helsinki	Rome	147	60.175563374	24.9341263415	41.804475	12.250797	2216
Helsinki	Ronchi De Legionari	641	60.175563374	24.9341263415	45.8275	13.472222	1763
Helsinki	Rovaniemi	50	60.175563374	24.9341263415	66.564822	25.830411	711
